t,measureStartTime,full,gain,int_idx,state
3664,0,0,0,0,CHARGE
3665,0,0,0,0,CHARGE
3666,0,0,0,0,CHARGE
3667,0,0,0,0,CHARGE
3668,0,0,0,0,CHARGE
3669,0,0,0,0,CHARGE
3670,0,0,0,0,CHARGE
3671,0,0,0,0,CHARGE
3672,0,0,0,0,CHARGE
3673,0,0,0,0,CHARGE
3674,0,0,0,0,CHARGE
3675,0,0,0,0,CHARGE
3677,0,0,0,0,CHARGE
3678,0,0,0,0,CHARGE
3679,0,0,0,0,CHARGE
3680,0,0,0,0,CHARGE
3681,0,0,0,0,CHARGE
3682,0,0,0,0,CHARGE
3683,0,0,0,0,CHARGE
3684,0,0,0,0,CHARGE
3685,0,0,0,0,CHARGE
3686,0,0,0,0,CHARGE
3688,0,0,0,0,CHARGE
3689,0,0,0,0,CHARGE
3690,0,0,0,0,CHARGE
3691,0,0,0,0,CHARGE
3692,0,0,0,0,CHARGE
3693,0,0,0,0,CHARGE
3694,0,0,0,0,CHARGE
3695,0,0,0,0,CHARGE
3697,0,0,0,0,CHARGE
3698,0,0,0,0,CHARGE
3699,0,0,0,0,CHARGE
3700,0,0,0,0,CHARGE
3701,0,0,0,0,CHARGE
3702,0,0,0,0,CHARGE
3704,0,0,0,0,CHARGE
3705,0,0,0,0,CHARGE
3706,0,0,0,0,CHARGE
3707,0,0,0,0,CHARGE
3708,0,0,0,0,CHARGE
3709,0,0,0,0,CHARGE
3710,0,0,0,0,CHARGE
3711,0,0,0,0,CHARGE
3713,0,0,0,0,CHARGE
3714,0,0,0,0,CHARGE
3715,0,0,0,0,CHARGE
3716,0,0,0,0,CHARGE
3717,0,0,0,0,CHARGE
3718,0,0,0,0,CHARGE
3720,0,0,0,0,CHARGE
3721,0,0,0,0,CHARGE
3722,0,0,0,0,CHARGE
3723,0,0,0,0,CHARGE
3724,0,0,0,0,CHARGE
3725,0,0,0,0,CHARGE
3726,0,0,0,0,CHARGE
3728,0,0,0,0,CHARGE
3729,0,0,0,0,CHARGE
3730,0,0,0,0,CHARGE
3731,0,0,0,0,CHARGE
3732,0,0,0,0,CHARGE
3734,0,0,0,0,CHARGE
3735,0,0,0,0,CHARGE
3736,0,0,0,0,CHARGE
3737,0,0,0,0,CHARGE
3738,0,0,0,0,CHARGE
3739,0,0,0,0,CHARGE
3741,0,0,0,0,CHARGE
3742,0,0,0,0,CHARGE
3743,0,0,0,0,CHARGE
3744,0,0,0,0,CHARGE
3745,0,0,0,0,CHARGE
3746,0,0,0,0,CHARGE
3748,0,0,0,0,CHARGE
3749,0,0,0,0,CHARGE
3750,0,0,0,0,CHARGE
3751,0,0,0,0,CHARGE
3752,0,0,0,0,CHARGE
3753,0,0,0,0,CHARGE
3755,0,0,0,0,CHARGE
3756,0,0,0,0,CHARGE
3757,0,0,0,0,CHARGE
3758,0,0,0,0,CHARGE
3759,0,0,0,0,CHARGE
3760,0,0,0,0,CHARGE
3761,0,0,0,0,CHARGE
3763,0,0,0,0,CHARGE
